,MIA,SAS,CHA,LAC,BKN,IND,NOP,DAL,HOU,MEM,DEN,UTA,LAL,CHI,BOS,WAS,MIL,OKC,ORL,GSW,TOR,SAC,POR,CLE,DET,PHI,MIN,NYK,PHX,ATL,CJ McCollum_in,CJ McCollum_not_in,Nikola Jokic_in,Nikola Jokic_not_in,Carmelo Anthony_in,Carmelo Anthony_not_in,Isaiah Thomas_in,Isaiah Thomas_not_in,Jamal Murray_in,Jamal Murray_not_in,Jrue Holiday_in,Jrue Holiday_not_in,Hassan Whiteside_in,Hassan Whiteside_not_in,Stephen Curry_in,Stephen Curry_not_in,Blake Griffin_in,Blake Griffin_not_in,Klay Thompson_in,Klay Thompson_not_in,Aaron Gordon_in,Aaron Gordon_not_in,JJ Redick_in,JJ Redick_not_in,Bojan Bogdanovic_in,Bojan Bogdanovic_not_in,Brook Lopez_in,Brook Lopez_not_in,Kemba Walker_in,Kemba Walker_not_in,DeMarcus Cousins_in,DeMarcus Cousins_not_in,Dario Saric_in,Dario Saric_not_in,Damian Lillard_in,Damian Lillard_not_in,Kyrie Irving_in,Kyrie Irving_not_in,Russell Westbrook_in,Russell Westbrook_not_in,DeMar DeRozan_in,DeMar DeRozan_not_in,Marc Gasol_in,Marc Gasol_not_in,John Wall_in,John Wall_not_in,Jordan Clarkson_in,Jordan Clarkson_not_in,Andre Drummond_in,Andre Drummond_not_in,LeBron James_in,LeBron James_not_in,Kristaps Porzingis_in,Kristaps Porzingis_not_in,Jeff Teague_in,Jeff Teague_not_in,LaMarcus Aldridge_in,LaMarcus Aldridge_not_in,Anthony Davis_in,Anthony Davis_not_in,Paul George_in,Paul George_not_in,Giannis Antetokounmpo_in,Giannis Antetokounmpo_not_in,Karl-Anthony Towns_in,Karl-Anthony Towns_not_in,Chris Paul_in,Chris Paul_not_in,Serge Ibaka_in,Serge Ibaka_not_in,James Harden_in,James Harden_not_in,Tim Hardaway Jr._in,Tim Hardaway Jr._not_in,Dennis Schroder_in,Dennis Schroder_not_in,Devin Booker_in,Devin Booker_not_in,Dwight Howard_in,Dwight Howard_not_in,Tobias Harris_in,Tobias Harris_not_in,Eric Bledsoe_in,Eric Bledsoe_not_in,Julius Randle_in,Julius Randle_not_in,Goran Dragic_in,Goran Dragic_not_in,Harrison Barnes_in,Harrison Barnes_not_in,Otto Porter Jr._in,Otto Porter Jr._not_in,Bradley Beal_in,Bradley Beal_not_in,Jimmy Butler_in,Jimmy Butler_not_in,Kevin Love_in,Kevin Love_not_in,Nikola Vucevic_in,Nikola Vucevic_not_in,Victor Oladipo_in,Victor Oladipo_not_in,Lou Williams_in,Lou Williams_not_in,TJ Warren_in,TJ Warren_not_in,Eric Gordon_in,Eric Gordon_not_in,Andrew Wiggins_in,Andrew Wiggins_not_in,Kyle Lowry_in,Kyle Lowry_not_in,Kevin Durant_in,Kevin Durant_not_in,Myles Turner_in,Myles Turner_not_in,Kawhi Leonard_in,Kawhi Leonard_not_in,Evan Fournier_in,Evan Fournier_not_in,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,OCT,NOV,DEC,JAN,FEB,MAR,APR,Continuous Win,Continuous Loss,Start Date,Christmas,label
550,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,31.0,,,,,,12.0,,,,27.0,,0.0,,21.0,,,,14.0,,16.0,,24.0,16.0,,,42.0,,,,,,29.0,,27.0,,,,,,,,,,,,29.0,,14.0,,19.0,,16.0,,22.0,,19.0,,,,,,0.0,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,20.0,,,,,,21.0,,,,,,15.0,,13.0,,41.0,,,1.0,,,,,,,,,,1.0,,,,5,1,False,False,10787
551,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,18.0,,,,41.0,,17.0,,,,,,,,0.0,,,8.0,,,17.0,,,,,,,,,,,,,,,,,,22.0,,,,24.0,,,,,,,,,,,,16.0,,,,,,,,32.0,,0.0,10.0,,,,,,,,,20.0,,,,,,40.0,,,,,,,,14.0,,18.0,23.0,,,,12.0,,,,,,,4.0,,,,24.0,,15.0,,,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,,,,1,1,False,False,10458
552,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,18.0,,,,41.0,,17.0,,,,,,,0.0,,,,,8.0,17.0,,,,,,,,,,,,,,,,,,,22.0,,,,24.0,,,,,,,,,,,,16.0,,,,,,,,32.0,0.0,,,10.0,,,,,,,,20.0,,,,,,40.0,,,,,,,,14.0,,18.0,,23.0,,,,12.0,,,,,,4.0,,,,24.0,,15.0,,,,,,0.0,,0.0,,1.0,,,,,,,,,1.0,,,,4,0,False,False,14429
553,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,18.0,,,,41.0,,17.0,,,,,,,,0.0,,,,8.0,,17.0,,,,,,,,,,,,,,,,,,22.0,,,,24.0,,,,,,,,,,,,16.0,,,,,,,32.0,,,0.0,,10.0,,,,,,,20.0,,,,,,40.0,,,,,,,,,14.0,,18.0,,23.0,,,,12.0,,,,,4.0,,,,24.0,,,15.0,,,,,,0.0,,0.0,,1.0,,,,,,,,,1.0,,,,2,0,False,False,20164
554,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,18.0,,,,41.0,,17.0,,,,,,,,0.0,,,,8.0,,17.0,,,,,,,,,,,,,,,,,22.0,,,,,24.0,,,,,,,,,,,16.0,,,,,,,,,32.0,,0.0,,10.0,,,,,,,,20.0,,,,,,40.0,,,,,,,,14.0,,18.0,,23.0,,,,12.0,,,,,,4.0,,,,24.0,15.0,,,,,,0.0,,,0.0,,1.0,,,,,,,,,1.0,,,,4,3,False,False,29043
555,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,18.0,,,,,41.0,17.0,,,,,,,,,0.0,,,,8.0,,17.0,,,,,,,,,,,,,,,,,,22.0,,,,24.0,,,,,,,,,,,,16.0,,,,,,,,32.0,,0.0,,10.0,,,,,,,,20.0,,,,,,40.0,,,,,,,,14.0,,18.0,,23.0,,,,12.0,,,,,,4.0,,,,24.0,,15.0,,,,,,0.0,,0.0,,1.0,,,,,,,,,1.0,,,,5,1,False,False,9014
556,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,35.0,,,,26.0,,,,,,33.0,,10.0,,21.0,,,,22.0,,,,,,5.0,,12.0,,21.0,,22.0,,16.0,,28.0,,49.0,,,,0.0,,32.0,,,,10.0,,,,26.0,,8.0,,,,,,0.0,,,,,,,,,,,,,3.0,,21.0,,,,16.0,,,,,,,9.0,,19.0,,6.0,,,,,20.0,,,22.0,,,,,,15.0,,,,,,,,30.0,,27.0,,,,,,,,,1.0,,,,,,,,1.0,,,,2,2,False,False,11927
557,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,35.0,,,,26.0,,,,,,33.0,,10.0,21.0,,,,22.0,,,,,,,5.0,,12.0,21.0,,,22.0,,16.0,,28.0,,49.0,,,,0.0,,32.0,,,,10.0,,,,26.0,,8.0,,,,,,0.0,,,,,,,,,,,,,,3.0,,21.0,,,,16.0,,,,,,9.0,,19.0,,6.0,,,,,,20.0,,22.0,,,,,,15.0,,,,,,,,30.0,27.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,0,1,False,False,29892
558,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,35.0,,,,,26.0,,,,,,33.0,,10.0,,21.0,,,,22.0,,,,,,5.0,,12.0,,21.0,,22.0,,16.0,28.0,,,49.0,,,,0.0,,32.0,,,10.0,,,,,26.0,,8.0,,,,,,0.0,,,,,,,,,,,,,,3.0,,21.0,,,,16.0,,,,,9.0,,,19.0,,6.0,,,,,,20.0,,22.0,,,,,15.0,,,,,,,,,30.0,,27.0,,,,,,,,,1.0,,,,,,,,1.0,,,,1,1,False,False,12839
559,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,26.0,,,,,,33.0,10.0,,,21.0,,,,22.0,,,,,5.0,,12.0,,,21.0,,22.0,,16.0,,28.0,,49.0,,,,0.0,,32.0,,,,10.0,,,,26.0,,8.0,,,,,,0.0,,,,,,,,,,,,,,3.0,,21.0,,,,16.0,,,,,,9.0,19.0,,,6.0,,,,,,20.0,,22.0,,,,,,15.0,,,,,,,,30.0,,27.0,,,,,,,,,1.0,,,,,,,,1.0,,,,1,2,False,False,9898
560,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,35.0,,,26.0,,,,,,,33.0,,10.0,,21.0,,,,22.0,,,,,,5.0,,12.0,,21.0,,22.0,,16.0,,28.0,,49.0,,,,0.0,,32.0,,,,10.0,,,,26.0,8.0,,,,,,,0.0,,,,,,,,,,,,,,3.0,,21.0,,,,16.0,,,,,,9.0,,19.0,6.0,,,,,,,20.0,,22.0,,,,,,15.0,,,,,,,,30.0,,27.0,,,,,,,,,1.0,,,,,,,,1.0,,,,1,0,False,False,14459
561,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,35.0,,,,26.0,,,,,33.0,,,10.0,,21.0,,,,22.0,,,,,,5.0,,12.0,,21.0,,22.0,,16.0,,28.0,,49.0,,,,0.0,,32.0,,,,10.0,,,,26.0,,8.0,,,,,0.0,,,,,,,,,,,,,,,3.0,,21.0,,,,16.0,,,,,,9.0,,19.0,,6.0,,,,,,20.0,,22.0,,,,,,15.0,,,,,,,,30.0,,27.0,,,,,,,,,1.0,,,,,,,,1.0,,,,1,3,False,False,11310
562,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,35.0,,,,26.0,,,,,,33.0,,10.0,,21.0,,,,22.0,,,,,,5.0,,12.0,,21.0,,22.0,16.0,,,28.0,,49.0,,,,0.0,,32.0,,,,10.0,,,,26.0,,8.0,,,,,,0.0,,,,,,,,,,,,,,3.0,,21.0,,,,16.0,,,,,,9.0,,19.0,,6.0,,,,,,20.0,,22.0,,,,,,15.0,,,,,,,,30.0,,27.0,,,,,,,,,1.0,,,,,,,,1.0,,,,5,0,False,False,16768
563,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,35.0,,,,26.0,,,,,,33.0,,10.0,,21.0,,,,22.0,,,,,,5.0,,12.0,,21.0,22.0,,,16.0,,28.0,49.0,,,,,0.0,,32.0,,,,10.0,,,26.0,,,8.0,,,,,,0.0,,,,,,,,,,,,,,3.0,,21.0,,,,16.0,,,,,,9.0,,19.0,,6.0,,,,,,20.0,22.0,,,,,,,15.0,,,,,,,,30.0,,27.0,,,,,,,,,1.0,,,,,,,,1.0,,,,1,2,False,False,40758
564,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,35.0,,,,26.0,,,,,,33.0,,10.0,,21.0,,,,22.0,,,,,,5.0,,12.0,,21.0,,22.0,,16.0,,28.0,,49.0,,,0.0,,32.0,,,,,10.0,,,,26.0,,8.0,,,,,,0.0,,,,,,,,,,,,,,3.0,,21.0,,,,16.0,,,,,,9.0,,19.0,,6.0,,,,,,20.0,,22.0,,,,,,15.0,,,,,,,30.0,,,27.0,,,,,,,,,1.0,,,,,,,,1.0,,,,0,4,False,False,11159
565,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,23.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,22.0,,,,,,,,7.0,,,,,,31.0,,,,18.0,,,,,,,,,,,,26.0,,,,,,18.0,,8.0,,,23.0,,,,,,,,,,,,15.0,,,31.0,,8.0,,,,31.0,,,,,,22.0,,,,,,,,1.0,,,,,,,1.0,,,,2,0,False,False,21570
566,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,23.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,22.0,,,,,,,7.0,,,,,,31.0,,,,18.0,,,,,,,,,,,,,26.0,,,,,,18.0,,8.0,,,,23.0,,,,,,,,,,,,15.0,,31.0,,8.0,,,31.0,,,,,,22.0,,,,,,,,,1.0,,,,,,,1.0,,,,3,3,False,False,13279
567,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,24.0,,,,30.0,,,,,,14.0,,7.0,,,,,,,,13.0,,,17.0,,33.0,,,26.0,,28.0,,17.0,,24.0,20.0,,,,,0.0,,42.0,,,,,,,24.0,,,13.0,,20.0,,21.0,,8.0,,32.0,,17.0,,,,,,16.0,,,,17.0,,24.0,,,,16.0,,,,,,,,17.0,,,,,,,,40.0,21.0,,,20.0,,,,,,,,,,,,29.0,,,,23.0,,0.0,,0.0,,,,,1.0,,,,,,1.0,,,,0,3,False,False,22613
568,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,24.0,,,30.0,,,,,,,14.0,,7.0,,,,,,,,13.0,,,,17.0,,33.0,26.0,,,28.0,,17.0,,24.0,,20.0,,,,0.0,,42.0,,,,,,,,24.0,13.0,,,20.0,,21.0,,8.0,,32.0,,17.0,,,,,,16.0,,,,17.0,,24.0,,,,16.0,,,,,,,,17.0,,,,,,,,40.0,,21.0,,20.0,,,,,,,,,,,,29.0,,,,23.0,,0.0,,0.0,,,,,1.0,,,,,,1.0,,,,0,2,False,False,18121
569,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,24.0,,,,30.0,,,,,,14.0,,7.0,,,,,,,,13.0,,,,17.0,,33.0,,26.0,,28.0,17.0,,,24.0,,20.0,,,,0.0,,42.0,,,,,,,,24.0,,13.0,,20.0,,21.0,,8.0,,32.0,,17.0,,,,,,16.0,,,,17.0,,24.0,,,,16.0,,,,,,,,17.0,,,,,,,,40.0,,21.0,,20.0,,,,,,,,,,,,29.0,,,,23.0,,0.0,,0.0,,,,,1.0,,,,,,1.0,,,,6,0,False,False,24550
570,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,24.0,,,,30.0,,,,,,14.0,,7.0,,,,,,,,13.0,,,,17.0,,33.0,,26.0,,28.0,,17.0,,24.0,,20.0,,,0.0,,,42.0,,,,,,,,24.0,,13.0,,20.0,,21.0,,8.0,,32.0,17.0,,,,,,,16.0,,,,17.0,,24.0,,,,16.0,,,,,,,,17.0,,,,,,,,40.0,,21.0,,20.0,,,,,,,,,,,29.0,,,,,23.0,,0.0,,0.0,,,,,1.0,,,,,,1.0,,,,0,5,False,False,11102
571,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,24.0,,,,30.0,,,,,,14.0,,7.0,,,,,,,13.0,,,,,17.0,,33.0,,26.0,,28.0,,17.0,,24.0,,20.0,,,,0.0,,42.0,,,,,,,,24.0,,13.0,,20.0,,21.0,,8.0,,32.0,,17.0,,,,,16.0,,,,,17.0,,24.0,,,,16.0,,,,,,,,17.0,,,,,,,,40.0,,21.0,20.0,,,,,,,,,,,,,29.0,,,,23.0,,0.0,0.0,,,,,,1.0,,,,,,1.0,,,,0,5,False,False,8809
572,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,24.0,,,,30.0,,,,,,14.0,,7.0,,,,,,,,13.0,,,,17.0,,33.0,,26.0,28.0,,,17.0,,24.0,,20.0,,,,0.0,,42.0,,,,,,,,24.0,,13.0,20.0,,,21.0,,8.0,32.0,,,17.0,,,,,,16.0,,,,17.0,,24.0,,,,16.0,,,,,,,,17.0,,,,,,,,40.0,,21.0,,20.0,,,,,,,,,,,,29.0,,,23.0,,,0.0,,0.0,,,,,1.0,,,,,,1.0,,,,2,0,False,False,17986
573,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,24.0,,,,30.0,,,,,,14.0,,7.0,,,,,,,,13.0,,,,17.0,,33.0,,26.0,,28.0,,17.0,,24.0,,20.0,,,,0.0,,42.0,,,,,,,,24.0,,13.0,,20.0,,21.0,,8.0,,32.0,,17.0,,,,,,16.0,,,17.0,,24.0,,,,16.0,,,,,,,,,17.0,,,,,,,,40.0,,21.0,,20.0,,,,,,,,,,,,29.0,,,,23.0,,0.0,,0.0,,,,,1.0,,,,,,1.0,,,,2,0,False,False,5763
574,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,21.0,,,,,,,,28.0,,12.0,,19.0,,,,22.0,17.0,,0.0,,,31.0,,26.0,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,19.0,33.0,,,0.0,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,33.0,,,,,,,,,,,,1.0,,,,,1.0,,,,0,4,False,False,8067
575,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,21.0,,,,,,,,28.0,,12.0,,19.0,,,,22.0,,17.0,,0.0,,31.0,,26.0,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,19.0,,33.0,,0.0,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,33.0,,,,,,,,,,,,1.0,,,,,1.0,,,,3,1,False,False,11601
576,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,28.0,,12.0,,19.0,,,,22.0,,17.0,,0.0,,31.0,,26.0,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,19.0,,33.0,,0.0,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,33.0,,,,,,,,,,,,1.0,,,,,1.0,,,,2,0,False,False,9988
577,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,12.0,,,,28.0,,45.0,,0.0,,,,19.0,,,,,,31.0,,18.0,,17.0,,,,,,33.0,,,,,,,,4.0,,51.0,,12.0,,9.0,,,,12.0,,,,,,,,,31.0,,,21.0,,15.0,,,,13.0,,14.0,,17.0,,,,,,0.0,,,,32.0,,,,14.0,,,,0.0,,,,,,,1.0,,,,1.0,,,,6,1,False,False,18170
578,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,12.0,,,,28.0,,45.0,,0.0,,,,19.0,,,,,,31.0,,18.0,17.0,,,,,,33.0,,,,,,,,,4.0,51.0,,,12.0,,9.0,,,,12.0,,,,,,,,,,31.0,,21.0,,15.0,,,,13.0,,14.0,,17.0,,,,,0.0,,,,,32.0,,,14.0,,,,,0.0,,,,,,,1.0,,,,1.0,,,,2,0,False,False,14996
579,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,12.0,,,28.0,,45.0,,,0.0,,,,19.0,,,,,31.0,,,18.0,,17.0,,,,,,33.0,,,,,,,,4.0,,51.0,,12.0,,9.0,,,,12.0,,,,,,,,,,31.0,,21.0,,15.0,,,13.0,,,14.0,17.0,,,,,,,0.0,,,,32.0,,,,14.0,,,,0.0,,,,,,,1.0,,,,1.0,,,,2,0,False,False,40517
580,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,12.0,,,,28.0,,45.0,0.0,,,,,19.0,,,,,,31.0,,18.0,,17.0,,,,,,33.0,,,,,,,4.0,,,51.0,,12.0,,9.0,,,,12.0,,,,,,,,,,31.0,,21.0,,15.0,,,,13.0,14.0,,,17.0,,,,,,0.0,,,32.0,,,,,14.0,,,0.0,,,,,,,,1.0,,,,1.0,,,,1,3,False,False,12914
581,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,18.0,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,12.0,,,,,28.0,,45.0,,0.0,,,,19.0,,,,,,31.0,,18.0,,17.0,,,,,,33.0,,,,,,,,4.0,,51.0,,12.0,,9.0,,,,12.0,,,,,,,,,,31.0,,21.0,,15.0,,,,13.0,,14.0,,17.0,,,,,,0.0,,,,32.0,,,,14.0,,,,0.0,,,,,,,1.0,,,,1.0,,,,0,2,False,False,15362
582,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,12.0,,,,28.0,,45.0,,0.0,,,19.0,,,,,,,31.0,,18.0,,17.0,,,,,,33.0,,,,,,,,4.0,,51.0,,12.0,,9.0,,,,12.0,,,,,,,,,,31.0,21.0,,15.0,,,,,13.0,,14.0,,17.0,,,,,,0.0,,,,32.0,,,,14.0,,,,0.0,,,,,,,1.0,,,,1.0,,,,3,2,False,False,7491
583,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,7.0,,,10.0,,25.0,,,,,,,6.0,,,,29.0,,,,,,18.0,,,,,,17.0,,25.0,,,,,,,,,,,,,,37.0,,,,12.0,,,,,,,,,,,,16.0,,,,,23.0,,,19.0,,,,,,,,1.0,,25.0,,,,,,,,,,23.0,,,,,,,,,,0.0,1.0,,,,,,,,,,1.0,,,,4,5,False,False,9946
584,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,7.0,,,,10.0,,25.0,,,,,,6.0,,,29.0,,,,,,,18.0,,,,,,17.0,25.0,,,,,,,,,,,,,,,37.0,,,,12.0,,,,,,,,,,,,16.0,,,,,,23.0,19.0,,,,,,,,1.0,,,25.0,,,,,,,,,,23.0,,,,,,,,,,0.0,1.0,,,,,,,,,,1.0,,,,2,0,False,False,27001
585,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,7.0,,,,10.0,,25.0,,,,,,6.0,,,,29.0,,,,,,18.0,,,,,17.0,,,25.0,,,,,,,,,,,,,,37.0,,,,12.0,,,,,,,,,,,16.0,,,,,,,23.0,,19.0,,,,,,,,1.0,,25.0,,,,,,,,,,23.0,,,,,,,,,,0.0,1.0,,,,,,,,,,1.0,,,,0,2,False,False,14450
586,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,9.0,,,,,,,,7.0,,,,10.0,,25.0,,,,,,6.0,,,,29.0,,,,,18.0,,,,,,,17.0,,25.0,,,,,,,,,,,,,,37.0,,,,12.0,,,,,,,,,,,,16.0,,,,,,23.0,,19.0,,,,,,,,1.0,,25.0,,,,,,,,,,23.0,,,,,,,,,,0.0,1.0,,,,,,,,,,1.0,,,,3,0,False,False,9213
587,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,22.0,,,,18.0,,,,,,,,,,,,16.0,,36.0,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,13.0,,27.0,,,,,,,,17.0,,,,,,14.0,,,,33.0,,,,,,24.0,,,,1.0,,,,,,,,,1.0,,,,1,0,False,False,7923
588,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,22.0,,,,18.0,,,,,,,,,,,,16.0,,36.0,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,13.0,,27.0,,,,,,,,17.0,,,,,,14.0,,,,33.0,,,,,,24.0,,,,1.0,,,,,,,,,1.0,,,,0,3,False,False,15440
589,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,22.0,,,,,18.0,,,,,,,,,,,,16.0,36.0,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,13.0,,27.0,,,,,,,,17.0,,,,,,14.0,,,33.0,,,,,,,24.0,,,,1.0,,,,,,,,,1.0,,,,0,3,False,False,20487
590,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,22.0,,,18.0,,,,,,,,,,,,,16.0,,36.0,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,13.0,,27.0,,,,,,,,,17.0,,,,,,14.0,,,,33.0,,,,,,24.0,,,,1.0,,,,,,,,,1.0,,,,4,0,False,False,16789
591,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,22.0,,,,18.0,,,,,,,,,,,16.0,,,36.0,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,13.0,,27.0,,,,,,,17.0,,,,,,,14.0,,,,33.0,,,,,24.0,,,,,1.0,,,,,,,,,1.0,,,,0,1,False,False,25386
592,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,22.0,,,,18.0,,,,,,,,,,,,16.0,,36.0,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,13.0,,27.0,,,,,,,,17.0,,,,,14.0,,,,,33.0,,,,,,24.0,,,,1.0,,,,,,,,,1.0,,,,1,1,False,False,10859
593,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.0,,26.0,,41.0,,14.0,,30.0,,12.0,,,,,,,,,,,,16.0,,14.0,22.0,,,,,,,,,18.0,,27.0,,0.0,,18.0,,,,,,28.0,,23.0,,0.0,,17.0,,,,18.0,,33.0,,,,,,,,,,,,,,,,22.0,,,,15.0,,14.0,,,,20.0,,24.0,,,,,,28.0,,0.0,,,,15.0,,,,6.0,,,,,,33.0,,,,18.0,,,,,,,1.0,,,,,,,,,1.0,,,0,2,False,False,30412
594,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,0.0,,26.0,,41.0,,14.0,,30.0,,12.0,,,,,,,,,,,,16.0,,14.0,,22.0,,,,,,,,18.0,27.0,,,0.0,,18.0,,,,,,28.0,,23.0,,0.0,,17.0,,,,18.0,,33.0,,,,,,,,,,,,,,,,22.0,,,,15.0,,14.0,,,,20.0,,24.0,,,,,28.0,,,0.0,,,15.0,,,,,6.0,,,,,,33.0,,,,18.0,,,,,,,1.0,,,,,,,,,1.0,,,1,2,False,False,16797
595,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0,,26.0,,41.0,,14.0,,30.0,,12.0,,,,,,,,,,,,16.0,,14.0,,22.0,,,,,,,,18.0,,27.0,,0.0,,18.0,,,,,,28.0,,23.0,,0.0,17.0,,,,,18.0,33.0,,,,,,,,,,,,,,,,,22.0,,,,15.0,,14.0,,,,20.0,,24.0,,,,,,28.0,,0.0,,,,15.0,,,,6.0,,,,,,33.0,,,18.0,,,,,,,,1.0,,,,,,,,,1.0,,,3,0,False,False,7858
596,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,,26.0,,41.0,,14.0,,30.0,,12.0,,,,,,,,,,,,16.0,,14.0,,22.0,,,,,,,,18.0,,27.0,,0.0,,18.0,,,,,,28.0,,23.0,,0.0,,17.0,,,,18.0,,33.0,,,,,,,,,,,,,,,22.0,,,,,15.0,14.0,,,,,20.0,,24.0,,,,,,28.0,,0.0,,,,15.0,,,6.0,,,,,,,33.0,,,,18.0,,,,,,,1.0,,,,,,,,,1.0,,,1,1,False,False,9117
